left right mismatch,0422885
hemorrhages,0019080
exudates,UI-less
nystagmus,0028738
ptosis,0033377
asymmetric face,UI-less
hearing decreased,UI-less
Decreased touch,UI-less
decreased vibration,UI-less
decreased pinprick,UI-less
fasciculations,0015644
drift,UI-less
adventitious movements,UI-less
asterixis,0232766
absent DTRS,UI-less
toes mute,UI-less
edema,0013604
seizure,0036572
uncal herniation,0393985
b-cell lymphoma,0079731
complication,0009566
tumor,0027651
tumor,0027651
speech,UI-less
voiding difficulty,0241705
pain,0030193
B-Cell Lymphoma,0079731
brain involvement,UI-less
redness,UI-less
drainage,UI-less
bleeding,0019080
swelling,UI-less
fever,UI-less
brain tumor,0006118
Respiratory distress,0476273
Crohn's disease,0010346
nasal congestion,0027424
spiking temperatures,UI-less
fevers,UI-less
shaking chills,0085593
myalgias,0231528
diarrhea,0011991
non-productive cough,0850149
infection,0021311
symptoms persisted,UI-less
atypical pneumonia,1412002
bandemia,0741439
low grade temperatures,UI-less
tachycardic,UI-less
tachypneic,0231835
infiltrate,0332448
infiltrate,0332448
abscess,0000833
pneumonia,0032285
consolidations,0521530
sinus thickening,UI-less
abnormalities,UI-less
respiratory failure,1145670
Crohn's disease,0010346
mononucleosis,0272210
Hypertension,0020538
hypercholesterolemia,0020443
rheumatoid arthritis,0003873
Mucous membranes dry,0854113
Diaphoretic,0700590
tachypneic,0231835
Tachycardic,UI-less
murmurs,UI-less
rubs,UI-less
gallops,UI-less
crackles,0034642
Abdomen nondistended,UI-less
Abdomen nontender,UI-less
Abdomen soft,UI-less
organomegaly,UI-less
edema,0013604
infiltrate,0332448
infiltrate,0332448
sinus thickening,UI-less
abscess,0000833
pneumonia,0032285
effusions,0013687
Sinus tachycardia,0039239
ST changes,UI-less
Pneumonia,0032285
respiratory failure,1145670
PCP pneumonia,0032305
community acquired pneumonia,0694549
atypical pneumonia,1412002
rash,0015230
PCP,0032305
consolidations,0521530
PCP,0032305
PCP,0032305
legionella antigen,UI-less
legionella,UI-less
bacterial pneumonia,0004626
legionella,UI-less
Anemia,0002871
microcytic anemia,0085576
anemia microcytic,0085576
iron deficiency anemia,0162316
illness,UI-less
Crohn's disease,0010346
Crohn's flare,0010346
loose stools,0011991
illness,UI-less
Crohn's disease,0010346
PCP,0032305
Crohn's,0010346
Increased LFTs,UI-less
reaction to Bactrim,0041755
pneumonia,0032285
liver disease,0023895
abdominal pain,0000737
elevated alkaline phosphatase,UI-less
Pneumonia bacterial,0004626
bilateral pleural effusions,0747635
pneumonia,0032285
Microcytic anemia,0085576
iron deficiency,0240066
Increased LFTs,UI-less
Bactrim reaction,0041755
withdrawal,0087169
polysubstance abuse,0747752
alcohol withdrawal seizures,0586323
drunk,0001969
using heroin,UI-less
Sz,0036572
uncomfortable,0234215
withdrawel symptoms,0087169
drinking,UI-less
using dilaudid,UI-less
using morphine,UI-less
sober,UI-less
recent binge,UI-less
shaking,0040822
seizures,0036572
drinking,UI-less
depression,0011581
suicidal ideation,UI-less
EtOH abuse,0085762
Cocaine abuse,0009171
Heroin abuse,0019337
Hepatitis C,0019196
Depression,0011581
drinking,UI-less
drinking,UI-less
seizures,0036572
shaking,0040822
anicteric,UI-less
M,UI-less
R,UI-less
G,UI-less
Abd ND,UI-less
Abd NT,UI-less
Abd soft,UI-less
HSM,0019214
edema,0013604
rash,0015230
cardiopulmonary abnormality,UI-less
intracranial injury,0347535
intracranial hemorrhage,0151699
other acute process,UI-less
polysubstance abuse,0747752
EtOH intoxication,0001969
EtOH Intoxication,0001969
acutely intoxicated,0394996
tremulousness,0234369
alcohol withdrawal,0236663
delerium tremens,0001957
autonomic instability,UI-less
opiate withdrawal,0029104
dilated pupils,UI-less
withdrawal syndrome,0152128
leave against medical advice,UI-less
leaving AMA,UI-less
Depression,0011581
SI,UI-less
intoxicated,UI-less
sober,UI-less
suicidal ideation,UI-less
actively suicidal,UI-less
movements,UI-less
arm moving,UI-less
leg moving,UI-less
seizure,0036572
Chest pain,0008031
chest pain,0008031
diaphoresis,0700590
shortness of breath,0013404
myocardial ischemia,0151744
Leukocytosis,0023518
stress response,UI-less
infection,0021311
white count,UI-less
Anemia,0002871
normocytic anemia,0085577
acute blood loss,0333276
anemia of chronic disease,0002873
anemia,0002871
left AMA,UI-less
anemia,0002871
Heme positive stool,1321898
iron deficiency,0240066
blood loss,0019080
left against medical advice,UI-less
Ethanol withdrawal,0236663
Ethanol Intoxication,0001969
Polysubstance abuse,0747752
musculoskeletal jerking,UI-less
Non-cardiac chest pain,0476281
alcohol withdrawal,0236663
leaving against medical advice,UI-less
alcohol intoxication,0001969
withdrawal symptoms,0087169
shaking,0040822
seizure,0036572
chest pain,0008031
heart damage,0018805
alcohol withdrawal symptoms,0236663
opiate withdrawal,0029104
symptoms,1457887
chest pain,0008031
persistant vomiting,0152165
nausea,0027497
withdrawal symptoms,0087169
Abdominal pain,0000737
adhesions,0001511
recurrent ventral hernia,0267717
end
stage renal disease,0022661
epigastric ventral hernia,2242839
recurrence ventral hernia,0267717
symptoms,1457887
abdominal discomfort,0232487
nausea,0027497
severe pain,0278140
epigastric ventral hernia,2242839
ventral hernia,0019326
inflammatory fat stranding,UI-less
prominent loops of small bowel,UI-less
fecalization of bowel,UI-less
inflammatory fat stranding,UI-less
loops of bowel distal,UI-less
prominent loops,UI-less
decompressed,UI-less
incarcerated hernia,0740406
obstruction,0028778
end-stage renal disease,0022661
glomerulonephritis,0017658
IgA diagnosed,UI-less
anuric,0003460
calciphylaxis,0006666
hypercalcemia,0020437
arteriovenous fistula,0003855
chronic pain,0150055
rheumatic heart disease,0035439
endocarditis,0014118
hypertension,0020538
Anxiety,0003469
pain,0030193
JVD,UI-less
tachy,UI-less
murmur,UI-less
TTP,UI-less
gaurding,UI-less
non-distended,UI-less
rebound,UI-less
Prominent loops,UI-less
ventral hernia,0019326
fecalization of bowel contents,UI-less
inflammatory fat stranding,UI-less
bowel ischemia,0341424
perforation,UI-less
ventral hernia,0019326
collapsed,UI-less
incarcerated hernia,0740406
bowel obstruction,0021843
bowel loops,UI-less
ventral hernia,0019326
lesions,UI-less
hemangiomas,0018916
hepatic cyst,0267834
renal osteodystrophy,0035086
subclavian vein stenosis,0340754
complication,0009566
Recurrent ventral hernia,0267717
small
bowel obstruction,0235329
compromised bowel,UI-less
Chronic renal failure,0022661
wound,0332803
wound,0332803
pain,0030193
pain,0030193
Fever,UI-less
Inability to eat,UI-less
persistant vomiting,0152165
symptoms,1457887
Hypoxic respiratory failure,UI-less
CAD,1956346
COP,0024117
PVD,0085096
AAA,0162871
resp failure,1145670
SSCP,0151826
diaphoretic,0700590
BP fell,UI-less
CP,0008031
PVD,0085096
AAA,0162871
PAF,0235480
CVA,0038454
COPD,0024117
depression,0011581
bradycardia,0428977
brady,0428977
JVD,UI-less
abd nd,UI-less
abd nt,UI-less
abd soft,UI-less
ext warm,UI-less
pitting edema,0333243
left ventricular hypertrophy,0149721
thickened,UI-less
aortic valve stenosis,0003507
mitral leaflets thickened,UI-less
pericardial effusion,0031039
Cardiomegaly,UI-less
tortuous aorta,UI-less
CHF,0018802
atelectasis,0004144
bilateral pleural effusion,0747635
nodular opacities,UI-less
granulomas,0018188
CHF,0018802
renal artery stenosis,0035067
chronic parenchymal disease,UI-less
CAD,1956346
COP,0024117
PVD,0085096
AAA,0162871
resp failure,1145670
Resp failure,1145670
volume overload,0546817
diastolic chf,UI-less
renal failure,0035078
systolic HF,1135191
hypoxic respiratory failure,UI-less
CHF,0018802
acute pulmonary edema,0155919
HTN,0020538
diastolic HTN,0235222
renal dysfunction,UI-less
wall motion abnormalities,UI-less
HTN,0020538
chest pain,0008031
aphasia,0003537
aphasia,0003537
CVA,0038454
TIA,0007787
TIA,0007787
confusion,0009676
aphasia,0003537
aphasia,0003537
small vessel dz,2733158
acute infarct,0333548
TO,UI-less
aphagia,0003537
TIA,0007787
cardioembolic event,1531624
Afib,0004238
Ischemia,0022116
ACS,0948089
sig EKG changes,UI-less
wall motion abnormalities,UI-less
ischemia,0022116
ARF,0022660
creatinine bumped,UI-less
intravascular depletion,UI-less
renal inability to excrete Na,UI-less
poor renal perfusion,UI-less
nephrotic range proteinuria,0445118
Congestive Heart Failure,0018802
PVD,0085096
AAA,0162871
PAF,0235480
CVA,0038454
COPD,0024117
depression,0011581
CHF,0018802
nodular opacities,UI-less
serosanguineous drainage,UI-less
wound,0332803
drainage,UI-less
coughing,0010200
chest pain,0008031
shortness of breath,0013404
fever,UI-less
chills,0085593
redness wound,UI-less
erythema wound,0406833
coronary artery disease,1956346
congestive heart failure,0018802
paroxysmal atrial flutter,0741292
paroxysmal atrial
fibrillation,0235480
hypercholesterolemia,0020443
noninsulin dependent diabetes mellitus,0011860
urosepsis,0149801
colon carcinoma,0699790
hypertension,0020538
degenerative joint disease,0029408
abdominal aortic aneurysm,0162871
cataract,0086543
prostate carcinoma,0600139
murmurs,UI-less
rubs,UI-less
gallops,UI-less
jugular venous distension,UI-less
Coarse breath sounds,UI-less
wound dehiscence,0259768
serosanguineous drainage,UI-less
erythema,0041834
fluctuance,UI-less
tenderness,0234233
Abdomen nondistended,UI-less
Abdomen nontender,UI-less
Abdomen soft,UI-less
edema,0013604
cyanosis,0010520
misaligned sternal wires,1997248
wheezes,0043144
Irregular rhythm,UI-less
Irregular rate,UI-less
erythema,0041834
drainage,UI-less
Abdomen nondistended,UI-less
Abdomen nontender,UI-less
Abdomen soft,UI-less
Extremities warm,UI-less
edema,0013604
erythema,0013604
Coronary artery disease,1956346
sternal drainage,UI-less
Atrial fibrillation,0004238
Hypertension,0020538
Hypercholesterolemia,0020443
Noninsulin dependent diabetes mellitus,0011860
Degenerative joint disease,0029408
Abdominal aortic aneurysm,0162871
Colon carcinoma,0699790
cataract,0086543
wound,0332803
Chest pain,0008031
hypertension,0020538
crushing chest pain,0232290
diaphoresis,0700590
ST elevations,UI-less
2-vessel coronary artery disease,0581375
right-dominant system,0345135
occluded,0028778
luminal irregularities,UI-less
stenosis,1261287
luminal irregularities,UI-less
stenosis,1261287
Hypertension,0020538
Coronary artery disease,1956346
coronary artery disease,1956346
apparent distress,UI-less
jugular venous distention,UI-less
anicteric,UI-less
murmurs,UI-less
rubs,UI-less
gallops,UI-less
Abdomen nondistended,UI-less
Abdomen nontender,UI-less
hematoma,0018944
femoral bruits,UI-less
lower extremity edema,0239340
complications,UI-less
hematoma,0018944
femoral bruit,UI-less
chest pain,0008031
flank pain,0016199
leg pain,0023222
left atrium dilated,0344720
left ventricular hypertrophy,0149721
left ventricle dilated,0344911
left ventricular systolic function depressed,UI-less
akinesis,0085623
dyskinesis,0013384
mitral regurgitation,0026266
aortic regurgitation,0003504
chest pain,0008031
flank pain,0016199
back pain,0004604
leg pain,0023222
INR,UI-less
chest pain,0008031
psoas abscess,0085222
nonfunctional kidney,UI-less
renal calculi,0022650
psoas abscess,0085222
hyperparathyroidism,0020502
urinary calculi,UI-less
parathyroid adenoma,0262587
kidney non functional,UI-less
kidney calculi,0022650
psoas abscess,0085222
abscess,0000833
CAD,1956346
MI,0027051
HTN,0020538
CHF,0018802
Nephrolithiasis,0392525
PAF,0235480
Retroperitoneal hematoma,UI-less
agitated,0085631
JVD,UI-less
SEM,UI-less
Abd ND,UI-less
Abd NT,UI-less
Abd soft,UI-less
erythematous,0041834
edema,0013604
edema,0013604
pneumothorax,0032326
congestive heart failure,0018802
ureter stones,0041952
hydronephrosis,0020295
diverticulosis,1510475
diverticulitis,0012813
Cholelithiasis,0008350
Cardiomegaly,UI-less
Bilateral pleural effusions,0747635
hepatic cysts,0267834
chronic kidney failure,0022661
ureteral calculi,0041952
psoas abcess,0085222
psoas abcess,0085222
complication,0032787
abcess,0000833
A-Fib,0004238
inappropriate pacemaker response,0340914
PM failure to capture,0340923
Wide complex V-tach,0344429
NSVT,2919575
ventricular irritability,UI-less
agitated,0085631
insomnia,0917801
sleep,UI-less
agitation,0085631
non functional left kidney,UI-less
psoas abscess,0085222
chest pain,0008031
chest pain radiated,0232289
shortness of breath,0013404
diaphoresis,0700590
congestive heart failure,0018802
hypotensive,0520541
MI,0027051
aortic dissection,0340643
non-Q-wave MI,0542269
AFib,0004238
hypertension,0020538
TIA,0007787
cardiomyopathy,0878544
holosystolic murmur,0232258
extremities warm,UI-less
edema,0013604
aortic dissection,0340643
hypertensive,0020538
atrial fibrillation,0004238
atrial fibrillation,0004238
ventricular response rate up,UI-less
follow commands,UI-less
atrial fibrillation,0004238
without strength,0004093
rapid atrial fibrillation,1281999
hypertensive,0020538
atrial fibrillation,0004238
atrial fibrillation,0004238
sinus rhythm,UI-less
weak,1883552
lethargic,0023380
breath sounds diminished,UI-less
erythema,0041834
drainage,UI-less
abdomen nondistended,UI-less
abdomen nontender,UI-less
abdomen soft,UI-less
extremities warm,UI-less
edema,0013604
aortic dissection,0340643
Atrial fibrillation,0004238
Hypertension,0020538
Transient ischemic attacks,0007787
back pain,0004604
kyphosis,0022821
kyphosis,0022821
disc degeneration,0158266
low back pain,0024031
Afebrile,UI-less
blood loss,0019080
complications,0009566
low hematocrit,UI-less
pain,0030193
intraoperative bleeding,0079027
coagulopathy,0005779
kyphosis,0022821
wound,0332803
pain,0030193
wound,0332803
Assault,0004063
assault,0004063
orbital fracture,0029184
AIDS,0001175
GERD,0017168
Depression,0011581
PTSD,0038436
Substance abuse,0740858
ASSAULT,0004063
BLEED,0019080
assault,0004063
GCS,UI-less
bleed,0019080
assault,0004063
intracranial hemorrhage,0151699
intracranial hemorrhage,0151699
mass effect,UI-less
shift midline structures,UI-less
soft tissue swelling,UI-less
trauma,0043251
fractures,0016658
fluid,UI-less
opacification,1265876
fluid,UI-less
intracranial hemorrhage,0151699
mass effect,UI-less
Soft tissue swelling,UI-less
fracture,0016658
ASSAULT,0004063
FX,0016658
assault,0004063
GCS,UI-less
fx,0016658
assault,0004063
GCS,UI-less
fracture,0016658
malalignment,1275957
fractures,0016658
degenerative,0011164
osteophytes,1956089
narrowing,1261287
indenting,UI-less
osteophyte,1956089
narrows,1261287
compresses spinal cord,0037926
osteophyte,1956089
narrows,1261287
compresses cord,0037926
narrowing,1261287
osteophyte,1956089
narrows,1261287
soft tissue swelling,UI-less
fracture,0016658
malalignment,1275957
Degenerative,0011164
narrowing,1261287
ASSAULT,0004063
FX,0016658
assault,0004063
fracture,0016658
assault,0004063
fractures,0016658
fluid accumulation,UI-less
fracture,0016658
equal in height,UI-less
pneumatized,UI-less
Fracture,0016658
Fluid accumulation,UI-less
fractures,0016658
orbital fracture,0029184
injury,0175677
injury,0175677
injuries,0175677
injuries,0175677
suicidality,UI-less
depression,0011581
substance use,0740858
EtOH use,0085762
balance issues,0241981
pain,0030193
constipation,0009806
constipation,0009806
Assault,0004063
orbital fracture,0029184
fevers,UI-less
headache,0018681
visual disturbances,0547030
dizziness,0012833
chest pain,0008031
shortness of breath,0013404
abdominal pain,0000737
symptoms,1457887
anoxic brain injury,0003132
pneumococcal sepsis,0152966
complications,0009566
hypercholesterolemia,0020443
depression,0011581
could not breathe,UI-less
unresponsive,UI-less
bradycardic,0428977
PEA arrest,UI-less
VF,0042510
sinus tach,0039239
pneumococcl sepsis,0152966
ARDS,0035222
ARF,0022660
depression,0011581
hypercholesterolemia,0020443
multinodular goiter,0342208
IVDA,UI-less
DM,0011849
prostate CA,0376358
ovarian cancer,0029925
CVA,0038454
seizures,0036572
myoclonus,0027066
anicteric,UI-less
carotid bruits,UI-less
multinodular goiter,0342208
course BS,UI-less
murmurs,UI-less
Abd obese,UI-less
Abd ND,UI-less
Abd NT,UI-less
Abd soft,UI-less
HSM,0019214
edema,0013604
hemorrhages,0019080
hyperpigmentation,0162834
dolls,0234446
spontaneous movements,UI-less
gag reflex,UI-less
myoclonus,0027066
spontaneous movement,UI-less
Hypotonic,1579769
upgoing,UI-less
cardiac arrest,0018790
pericardial effusion,0031039
tamponade,0007177
PE,0034065
atelectasis,0004144
goiter,0018021
loss of gray-white differentiation,UI-less
edema,0013604
ischemia,0022116
frequent discharges,UI-less
non-convlusive status,UI-less
periodic epileptiform discharges,UI-less
PEA arrest,UI-less
Chest pain,0008031
CAD,1956346
HTN,0020538
hyperlipidemia,0020473
CP,0008031
exertional CP,0232288
chest pressure,0438716
SSCP,0151826
SOB,0013404
diaphoresis,0700590
STE,UI-less
STD,UI-less
occluded SVG,0018128
3VD,0340285
stenosed,1261287
R sided pressure,UI-less
L sided pressure,UI-less
asymptomatic,UI-less
CP,0008031
SOB,0013404
diaphoresis,0700590
nausea,0027497
pain,0030193
CAD,1956346
HTN,0020538
Hyperlipidemia,0020473
stroke,0038454
rheumatic fever,0035436
JVP,UI-less
carotid bruits,UI-less
distant HS,UI-less
m,UI-less
g,UI-less
r,UI-less
Abd ND,UI-less
Abd NT,UI-less
Abd soft,UI-less
edema,0013604
three vessel coronary artery disease,0340285
left main coronary artery disease,1299433
occluded,0028778
occluded,0028778
coronary artery stenosis,0242231
stenoses,1261287
PDA,0013274
occluded,0028778
elevated right sided filling pressures,UI-less
elevated left sided filling pressures,UI-less
pulmonary hypertension,0020542
systemic hypertension,0020538
left atrium dilated,0344720
left ventricular systolic  dysfunction,1277187
hypokinesis,0086439
ascending aorta dilated,0345049
aortic regurgitation,0003504
mitral regurgitation,0026266
mitral valve prolapse,0026267
systolic hypertension,0221155
pericardial effusion,0031039
left ventricular systolic dysfunction,1277187
CAD,1956346
CAD,1956346
HTN,0020538
hyperlipidemia,0020473
STEMI,1303258
Ischemia,0022116
STEMI,1303258
hypotensive,0520541
glucose intolerance,0271650
DM,0011849
impaired glucose tolerance,0271650
volume overloaded,UI-less
elevated L sided pressures,UI-less
changes cardiac function,UI-less
HTN,0020538
hypotensive,0520541
normotensive,UI-less
Hyperlipidemia,0020473
ACS,0948089
ST elevation myocardial infarction,1303258
Coronary Artery Disease,1956346
afebrile,UI-less
chest pain,0008031
shortness of breath,0013404
nausea,0027497
vomiting,0042963
diarrhea,0011991
abdominal pain,0000737
symptom,1457887
Right hemiparesis,UI-less
dysarthria,0013362
hypertension,0020538
right-sided weakness,UI-less
stroke,0038454
weak,1883552
fell,0000921
head injury,0018674
loss of consciousness,UI-less
fall,0000921
speech slurred,UI-less
infarct,0021308
lesions,UI-less
Carotid stenosis,0007282
mitral regurgitation,0026266
pulmonic insufficiency,0034088
basilar stenosis,0265097
fevers,UI-less
chills,0085593
headaches,0018681
visual changes,UI-less
blurry vision,0344232
double vision,0012569
chest pain,0008031
palpitations,UI-less
shortness of breath,0013404
nausea,0027497
vomiting,0042963
urinary incontinence,0042024
urinary frequency,UI-less
parasthesias,0030554
incoordination,0520966
dizziness,0012833
vertigo,0042571
Hypertension,0020538
fracture,0016658
Osteoarthritis,0029408
cataract,0086543
strokes,0038454
MI,0027051
muscular dystrophy,0026850
NAD,UI-less
Anicteric,UI-less
masses,UI-less
LAD,UI-less
JVD,UI-less
thyromegaly,0018021
carotid bruits,UI-less
R,0034642
R,0035508
W,0043144
M,UI-less
R,UI-less
G,UI-less
Abd ND,UI-less
Abd NT,UI-less
Abd Soft,UI-less
rebound,UI-less
guarding,UI-less
HSM,0019214
Extrem Warm,UI-less
C,0149651
C,0010520
E,0013604
dysarthria,0013362
paraphasic errors,UI-less
apraxia,0003635
neglect,UI-less
right/left confusion,0422885
nystagmus,0028738
facial droop,0427055
Tongue fasciculations,0239548
Tone decreased,0026827
abnormal movements,0392702
tremors,0040822
right drift,UI-less
Intact to light touch,UI-less
propioception,UI-less
Grasp reflex,UI-less
Toes upgoing,UI-less
motor weakness,1536698
right hemiparesis,UI-less
dysarthria,0013362
infarct,0021308
occlusion,0028778
stenosis,1261287
patent foramen ovale,0016522
embolus,UI-less
stroke,0038454
embolic,0262469
hypercholesterolemia,0020443
stenosis,1261287
regained some strength,UI-less
speech improved,UI-less
aspiration,UI-less
stroke,0038454
stop anticoagulation,UI-less
Stroke,0038454
Hypertension,0020538
Osteoarthritis,0029408
cataract,0086543
dysarthira,0013362
upper extremity weakness,UI-less
lower extremity weakness,0751410
weakness,1883552
numbness,0028643
difficulty speaking,1527347
chest pain,0008031
symptoms,1457887
Stroke,0038454
hypertension,0020538
hypoglycemia,0020615
diabetes mellitus type II,0011860
hypertension,0020538
mechanical fall,UI-less
fracture,0016658
loss of consiousness,UI-less
malaise,0231218
confusion,0009676
poor POs,UI-less
hypoglycemia,0020615
mass,UI-less
nausea,0027497
passed out,0312422
diaphoretic,0700590
tumor,0027651
hypoglycemia,0020615
hypoglycemia,0020615
diarrhea,0011991
constipation,0009806
abdominal pain,0000737
dysuria,0013428
hematuria,UI-less
BRBPR,UI-less
HA,0018681
f,UI-less
c,0085593
s,UI-less
weight changes,UI-less
diaphoresis,0700590
dizziness,0012833
CP,0008031
SOB,0013404
palpitations,UI-less
emesis,0042963
ankle swelling,1536390
Type 2 diabetes mellitus,0011860
mass,UI-less
hip fracture,0019557
Hypertension,0020538
LV diastolic dysfunction,1273070
DM,0011849
malignancy,1306459
MI,0027051
NAD,UI-less
muddy sclerae,UI-less
poor dentition,UI-less
JVD,UI-less
thyromegaly,0018021
nodules,0028259
m,UI-less
r,UI-less
g,UI-less
Ab ND,UI-less
Ab NT,UI-less
Ab soft,UI-less
fullness,UI-less
Extrem warm,UI-less
pitting edema,0333243
c,0149651
c,0010520
e,0013604
Skin warm,0235218
flushed,UI-less
mass,UI-less
internal fat,UI-less
arterial-phase enhancement,UI-less
peripheral enhancement,UI-less
mass,UI-less
parasitization,UI-less
tumor,0027651
broad ligament fibroid,0404480
enlarged lymph nodes,UI-less
non aggressive process,UI-less
DMII,0011860
hypoglycemia,0020615
mass,UI-less
hypoglycemia,0020615
Hypoglycemia,0020615
tumor,0027651
symptoms,1457887
hypoglycemia,0020615
symptoms,1457887
mass,UI-less
mass,UI-less
benign,UI-less
mass,UI-less
DM2,0011860
asymptomatic,UI-less
HTN,0020538
poorly controlled blood pressure,UI-less
pain,0030193
Hypoglycemia,0020615
mass,UI-less
diabetes,0011849
hypertension,0020538
hypoglycemia,0020615
fevers,UI-less
sweating,0700590
chills,0085593
chest pain,0008031
shortness of breath,0013404
dizziness,0012833
nausea,0027497
fatigue,0015672
symptoms,1457887
mass,UI-less
SSCP,0151826
DOE,0231807
CAD,1956346
HTN,0020538
hypercholesterolemia,0020443
SSCP,0151826
PND,1956415
palpitations,UI-less
NSVT,2919575
CAD,1956346
stenosis,1261287
stenosis,1261287
stenosis,1261287
hypokinesis,0086439
SSCP,0151826
associated symptoms,0521989
N,0027497
V,0042963
radiations,UI-less
diaphoresis,0700590
pain,0030193
NSVT,2919575
right dominant system,0345135
single vessel coronary artery disease,0581374
TO,UI-less
RCA tortuous,UI-less
stenoses,1261287
MR,0026266
dissection,UI-less
pain,0030193
lesion,UI-less
pain,0030193
Hypercholesterolemia,0020443
HTN,0020538
CAD,1956346
GERD,0017168
Skin warm,0235218
dry skin,0151908
rash,0015230
syst murmur,UI-less
JVP flat,UI-less
rales,0034642
Abd nd,UI-less
Abd nt,UI-less
Abd soft,UI-less
HSM,0019214
ecchymosis,UI-less
tender,0234233
ecchymosis,UI-less
tender,0234233
bruits,UI-less
lower extremity edema,0239340
clubbing,0149651
cyanosis,0010520
erythema,0041834
CAD,1956346
HTN,0020538
hyperchol,0020443
SSCP,0151826
PND,1956415
palpitations,UI-less
NSVT,2919575
stenosis,1261287
lesion,UI-less
tortuous,UI-less
RCA dissection,0340648
pain,0030193
pain,0030193
dissection,UI-less
CP,0008031
SOB,0013404
DOE,0231807
PND,1956415
Cardiac enzymes,UI-less
NSTEMI,1276061
pain,0030193
tortuous artery,UI-less
hypotension,UI-less
NSR,UI-less
PVCs,0151636
reperfusion,UI-less
NSR,UI-less
ectopy,UI-less
GERD,0017168
hematuria,UI-less
hct drop,UI-less
urinary loss,UI-less
Unstable angina,0002965
RCA dissection,0340648
Loss of consciousness,UI-less
stage 4 CKD,2317473
CAD,1956346
HTN,0020538
asthma,0004096
multiple falls,0000921
brady,0428977
shaky,0040822
tremulous,0234369
Gait unsteady,UI-less
generalized weakness,1883552
fevers,UI-less
chills,0085593
sweats,0700590
diarrhea,0011991
CP,0008031
palpitations,UI-less
SOB,0013404
nauseated,0027497
emesis,0042963
unresponsive,UI-less
bradycardic,0428977
wide complex tachycardia,UI-less
Hyperkalemia,UI-less
bradycardia,0428977
wide complex tachycardia,UI-less
hypotension,UI-less
CAD,1956346
Asthma,0004096
CKD,0403447
Polycystic kidney disease,0022680
HTN,0020538
Prostate CA,0376358
M,UI-less
R,UI-less
G,UI-less
ABD NT,UI-less
ABD ND,UI-less
ABD Soft,UI-less
EXT warm,UI-less
C,0149651
C,0010520
E,0013604
Hyporeflexia,UI-less
ESRD,0022661
CAD,1956346
HTN,0020538
asthma,0004096
hyperkalemia,UI-less
arrythmias,UI-less
Hyperkalemia,UI-less
hyperkalemia,UI-less
hyperkalemia,UI-less
inadequate HD,UI-less
incomplete HD,UI-less
hyperaldo,0020428
Dysrythmias,0003811
conduction disease,0264886
RBB blocks,0085615
fascicular blocks,0015643
bradycardic,0428977
junctional rhythm,0232208
hypotensive,0520541
hyperkalemic,UI-less
dysrythmias,0003811
wide-complex tachycardia,UI-less
dysrythmias,0003811
hyperkalemia,UI-less
CAD,1956346
ESRD,0022661
polycystic kidney disease,0022680
Hypoxia,0242184
hypoxic,0242184
hypoxia,0242184
asthma exacerbation,UI-less
COPD exacerbation,UI-less
COPD,0024117
PNA,0032285
HTN,0020538
Anemia,0002871
Chronic anemia,0581384
macrocytic,0002886
anemia of chronic kidney disease,UI-less
anemia of chronic disease,0002873
Iron low,UI-less
ferritin elevated,UI-less
TIBC low,UI-less
Thrombocytopenia,UI-less
HIT,0272285
splenic sequestration,UI-less
enlarged liver,UI-less
Elevated CK,UI-less
falls,0000921
Elevated Aminotransferases,UI-less
polycystic liver disease,0158683
Hyperkalemia,UI-less
elevated potassium,UI-less
heart rhythm abnormality,0003811
chest pains,0008031
palpitations,UI-less
dizziness,0012833
lightheadedness,0220870
shortness of breath,0013404
fevers,UI-less
nausea,0027497
vomiting,0042963
muscle pain,0231528
symptoms,1457887
food impaction,UI-less
achalasia,UI-less
hiatal hernia,0019284
food impaction,UI-less
food impaction,UI-less
food got stuck,UI-less
compalints,UI-less
afebrile,UI-less
CP,0008031
SOB,0013404
RBBB,0085615
food compaction,UI-less
Pale mucosa,UI-less
friable mucosa,UI-less
paraesophageal hernia,0267725
torsion,1265748
paraesophageal hernia,0267725
Hypertension,0020538
Hypercholesterolemia,0020443
Kidney stone,0022650
hydrocele,1720771
Spinal stenosis,0037944
Right inguinal hernia,0262617
Hiatal hernia,0019284
Food impaction,UI-less
gastric cancer,0024623
NAD,UI-less
murmurs,UI-less
Abdomen NT,UI-less
Abdomen soft,UI-less
edema,0013604
foreign body,0016542
pneumomediastinum,0025062
impacted,0333124
aspiration,UI-less
solid food distal esophagus,UI-less
paraesophageal hernia,0267725
food in the hernia sac,UI-less
mucosa friable,UI-less
mucosa pale,UI-less
ischemic,0022116
torsion,1265748
Food gastroesophageal junction,UI-less
Food lower third of the esophagus,UI-less
foreign body,0016542
Pale mucosa,UI-less
friable mucosa,UI-less
paraesophageal hernia,0267725
torsion,1265748
Scarring,0008767
atelectasis,0004144
acute process,UI-less
nonpropulsive tertiary contraction,UI-less
hiatal hernia,0019284
achalasia,UI-less
gastroesophageal reflux,0017168
presbyesophagus,0262605
hiatal hernia,0019284
achalasia,UI-less
hiatal hernia,0019284
food impaction,UI-less
food impacted,UI-less
Food Impaction,UI-less
food impaction,UI-less
achalasia,UI-less
GI motility disorder,UI-less
HH hernia,0019284
food impaction,UI-less
paraesophageal hernia,0267725
torsion,1265748
infarction,0021308
tortion,1265748
hernia,0019270
HTN,0020538
hypercholesterolemia,0020443
